주택유형별,주택규모별,지역별,시점,ratio,년도
아파트,규모3,서울,2020.04,94.45380247,2020
아파트,규모4,서울,2020.04,95.66590445,2020
아파트,규모5,서울,2020.04,95.37005081,2020
아파트,규모6,서울,2020.04,94.61703448,2020
연립다세대,규모1,서울,2020.04,97.09405215,2020
연립다세대,규모2,서울,2020.04,97.11898791,2020
연립다세대,규모3,서울,2020.04,97.50269275,2020
연립다세대,규모4,서울,2020.04,97.24866926,2020
단독주택,규모1,서울,2020.04,94.52002314,2020
단독주택,규모2,서울,2020.04,95.23840807,2020
단독주택,규모3,서울,2020.04,95.19472751,2020
아파트,규모1,서울,2020.05,96.5703561,2020
아파트,규모2,서울,2020.05,92.22968146,2020
아파트,규모3,서울,2020.05,94.26580007,2020
아파트,규모4,서울,2020.05,95.56681055,2020
아파트,규모5,서울,2020.05,95.11705941,2020
아파트,규모6,서울,2020.05,94.15722557,2020
연립다세대,규모1,서울,2020.05,97.0835423,2020
연립다세대,규모2,서울,2020.05,97.08231228,2020
연립다세대,규모3,서울,2020.05,97.49088632,2020
연립다세대,규모4,서울,2020.05,97.24877679,2020
단독주택,규모1,서울,2020.05,94.79911141,2020
단독주택,규모2,서울,2020.05,95.46407126,2020
단독주택,규모3,서울,2020.05,95.48142657,2020
아파트,규모1,서울,2020.06,96.59413784,2020
아파트,규모2,서울,2020.06,92.39037445,2020
아파트,규모3,서울,2020.06,94.42993135,2020
아파트,규모4,서울,2020.06,95.60267225,2020
아파트,규모5,서울,2020.06,95.17826738,2020
아파트,규모6,서울,2020.06,94.16423395,2020
연립다세대,규모1,서울,2020.06,97.14052435,2020
연립다세대,규모2,서울,2020.06,97.12939894,2020
연립다세대,규모3,서울,2020.06,97.55029663,2020
연립다세대,규모4,서울,2020.06,97.30785241,2020
단독주택,규모1,서울,2020.06,95.07025124,2020
단독주택,규모2,서울,2020.06,95.75778627,2020
단독주택,규모3,서울,2020.06,95.76036116,2020
아파트,규모1,서울,2020.07,97.14178611,2020
아파트,규모2,서울,2020.07,93.75166969,2020
아파트,규모3,서울,2020.07,95.52500686,2020
아파트,규모4,서울,2020.07,96.5687834,2020
아파트,규모5,서울,2020.07,96.00352662,2020
아파트,규모6,서울,2020.07,95.01756326,2020
연립다세대,규모1,서울,2020.07,97.2571889,2020
연립다세대,규모2,서울,2020.07,97.29723435,2020
연립다세대,규모3,서울,2020.07,97.68248588,2020
연립다세대,규모4,서울,2020.07,97.46184103,2020
단독주택,규모1,서울,2020.07,95.45683274,2020
단독주택,규모2,서울,2020.07,96.08508027,2020
단독주택,규모3,서울,2020.07,96.06218366,2020
아파트,규모1,서울,2020.08,97.4258543,2020
아파트,규모2,서울,2020.08,94.52672033,2020
아파트,규모3,서울,2020.08,96.03087138,2020
아파트,규모4,서울,2020.08,96.81443531,2020
아파트,규모5,서울,2020.08,96.40455508,2020
아파트,규모6,서울,2020.08,95.32953616,2020
연립다세대,규모1,서울,2020.08,97.4651381,2020
연립다세대,규모2,서울,2020.08,97.54600714,2020
연립다세대,규모3,서울,2020.08,97.90082359,2020
연립다세대,규모4,서울,2020.08,97.60809239,2020
단독주택,규모1,서울,2020.08,95.82856644,2020
단독주택,규모2,서울,2020.08,96.43331958,2020
단독주택,규모3,서울,2020.08,96.45840163,2020
아파트,규모1,서울,2020.09,97.65848458,2020
아파트,규모2,서울,2020.09,94.92278467,2020
아파트,규모3,서울,2020.09,96.32193251,2020
아파트,규모4,서울,2020.09,96.92183639,2020
아파트,규모5,서울,2020.09,96.58402031,2020
아파트,규모6,서울,2020.09,95.5019613,2020
연립다세대,규모1,서울,2020.09,97.64326196,2020
연립다세대,규모2,서울,2020.09,97.74307363,2020
연립다세대,규모3,서울,2020.09,98.07207006,2020
연립다세대,규모4,서울,2020.09,97.74831016,2020
단독주택,규모1,서울,2020.09,96.26256926,2020
단독주택,규모2,서울,2020.09,96.78572026,2020
단독주택,규모3,서울,2020.09,96.81925139,2020
아파트,규모1,서울,2020.10,97.6821739,2020
아파트,규모2,서울,2020.10,95.12480567,2020
아파트,규모3,서울,2020.10,96.4105168,2020
아파트,규모4,서울,2020.10,97.05545095,2020
아파트,규모5,서울,2020.10,96.64416141,2020
아파트,규모6,서울,2020.10,95.56974337,2020
연립다세대,규모1,서울,2020.10,97.79834664,2020
연립다세대,규모2,서울,2020.10,97.90388761,2020
연립다세대,규모3,서울,2020.10,98.17804042,2020
연립다세대,규모4,서울,2020.10,97.87543866,2020
단독주택,규모1,서울,2020.10,96.68271184,2020
단독주택,규모2,서울,2020.10,97.1460273,2020
단독주택,규모3,서울,2020.10,97.16650186,2020
아파트,규모1,서울,2020.11,97.74614777,2020
아파트,규모2,서울,2020.11,95.31511298,2020
아파트,규모3,서울,2020.11,96.5127916,2020
아파트,규모4,서울,2020.11,97.10168167,2020
아파트,규모5,서울,2020.11,96.72167026,2020
아파트,규모6,서울,2020.11,95.64358085,2020
연립다세대,규모1,서울,2020.11,97.99172928,2020
연립다세대,규모2,서울,2020.11,98.06919411,2020
연립다세대,규모3,서울,2020.11,98.32988209,2020
연립다세대,규모4,서울,2020.11,98.02200148,2020
단독주택,규모1,서울,2020.11,97.1061689,2020
단독주택,규모2,서울,2020.11,97.50017703,2020
단독주택,규모3,서울,2020.11,97.41600774,2020
아파트,규모1,서울,2020.12,97.90884883,2020
아파트,규모2,서울,2020.12,95.62006431,2020
아파트,규모3,서울,2020.12,96.81769508,2020
아파트,규모4,서울,2020.12,97.34413824,2020
아파트,규모5,서울,2020.12,96.94128264,2020
아파트,규모6,서울,2020.12,95.88615694,2020
연립다세대,규모1,서울,2020.12,98.18933727,2020
연립다세대,규모2,서울,2020.12,98.27559868,2020
연립다세대,규모3,서울,2020.12,98.47926185,2020
연립다세대,규모4,서울,2020.12,98.20610596,2020
단독주택,규모1,서울,2020.12,97.52249969,2020
단독주택,규모2,서울,2020.12,97.80850199,2020
단독주택,규모3,서울,2020.12,97.75035132,2020
아파트,규모1,서울,2021.01,98.10854495,2021
아파트,규모2,서울,2021.01,96.11141254,2021
아파트,규모3,서울,2021.01,97.19512478,2021
아파트,규모4,서울,2021.01,97.64864537,2021
아파트,규모5,서울,2021.01,97.27515859,2021
아파트,규모6,서울,2021.01,96.35108334,2021
연립다세대,규모1,서울,2021.01,98.6053201,2021
연립다세대,규모2,서울,2021.01,98.67998972,2021
연립다세대,규모3,서울,2021.01,98.83152645,2021
연립다세대,규모4,서울,2021.01,98.6893283,2021
단독주택,규모1,서울,2021.01,97.96175571,2021
단독주택,규모2,서울,2021.01,98.13185139,2021
단독주택,규모3,서울,2021.01,98.08639198,2021
아파트,규모1,서울,2021.02,98.62890451,2021
아파트,규모2,서울,2021.02,96.91499398,2021
아파트,규모3,서울,2021.02,97.84252872,2021
아파트,규모4,서울,2021.02,98.19612173,2021
아파트,규모5,서울,2021.02,97.89567281,2021
아파트,규모6,서울,2021.02,96.97289667,2021
연립다세대,규모1,서울,2021.02,98.94012723,2021
연립다세대,규모2,서울,2021.02,98.95648294,2021
연립다세대,규모3,서울,2021.02,99.05106724,2021
연립다세대,규모4,서울,2021.02,98.93703425,2021
단독주택,규모1,서울,2021.02,98.38833826,2021
단독주택,규모2,서울,2021.02,98.47052885,2021
단독주택,규모3,서울,2021.02,98.43402618,2021
아파트,규모1,서울,2021.03,98.85105371,2021
아파트,규모2,서울,2021.03,97.55613174,2021
아파트,규모3,서울,2021.03,98.30491539,2021
아파트,규모4,서울,2021.03,98.57238656,2021
아파트,규모5,서울,2021.03,98.35751664,2021
아파트,규모6,서울,2021.03,97.3345847,2021
연립다세대,규모1,서울,2021.03,99.12735162,2021
연립다세대,규모2,서울,2021.03,99.18721324,2021
연립다세대,규모3,서울,2021.03,99.28035468,2021
연립다세대,규모4,서울,2021.03,99.10386213,2021
단독주택,규모1,서울,2021.03,98.67118617,2021
단독주택,규모2,서울,2021.03,98.81728643,2021
단독주택,규모3,서울,2021.03,98.73307906,2021
아파트,규모1,서울,2021.04,99.11161885,2021
아파트,규모2,서울,2021.04,98.10227613,2021
아파트,규모3,서울,2021.04,98.67627326,2021
아파트,규모4,서울,2021.04,99.01302736,2021
아파트,규모5,서울,2021.04,98.76370354,2021
아파트,규모6,서울,2021.04,97.86857577,2021
연립다세대,규모1,서울,2021.04,99.29855426,2021
연립다세대,규모2,서울,2021.04,99.41025112,2021
연립다세대,규모3,서울,2021.04,99.49525559,2021
연립다세대,규모4,서울,2021.04,99.30551594,2021
단독주택,규모1,서울,2021.04,99.06025974,2021
단독주택,규모2,서울,2021.04,99.16812446,2021
단독주택,규모3,서울,2021.04,99.05728947,2021
아파트,규모1,서울,2021.05,99.43139839,2021
아파트,규모2,서울,2021.05,98.71058221,2021
아파트,규모3,서울,2021.05,99.11377666,2021
아파트,규모4,서울,2021.05,99.31501543,2021
아파트,규모5,서울,2021.05,99.21172199,2021
아파트,규모6,서울,2021.05,98.5507555,2021
연립다세대,규모1,서울,2021.05,99.57402336,2021
연립다세대,규모2,서울,2021.05,99.66539563,2021
연립다세대,규모3,서울,2021.05,99.66823933,2021
연립다세대,규모4,서울,2021.05,99.51357609,2021
단독주택,규모1,서울,2021.05,99.49694162,2021
단독주택,규모2,서울,2021.05,99.54480884,2021
단독주택,규모3,서울,2021.05,99.43912349,2021
아파트,규모1,서울,2021.06,100.0,2021
아파트,규모2,서울,2021.06,100.0,2021
아파트,규모3,서울,2021.06,100.0,2021
아파트,규모4,서울,2021.06,100.0,2021
아파트,규모5,서울,2021.06,100.0,2021
아파트,규모6,서울,2021.06,100.0,2021
연립다세대,규모1,서울,2021.06,100.0,2021
연립다세대,규모2,서울,2021.06,100.0,2021
연립다세대,규모3,서울,2021.06,100.0,2021
연립다세대,규모4,서울,2021.06,100.0,2021
단독주택,규모1,서울,2021.06,100.0,2021
단독주택,규모2,서울,2021.06,100.0,2021
단독주택,규모3,서울,2021.06,100.0,2021
아파트,규모1,서울,2021.07,100.7598299,2021
아파트,규모2,서울,2021.07,101.0136741,2021
아파트,규모3,서울,2021.07,100.710413,2021
아파트,규모4,서울,2021.07,100.9757869,2021
아파트,규모5,서울,2021.07,100.7577694,2021
아파트,규모6,서울,2021.07,100.7391838,2021
연립다세대,규모1,서울,2021.07,100.352062,2021
연립다세대,규모2,서울,2021.07,100.2919853,2021
연립다세대,규모3,서울,2021.07,100.292172,2021
연립다세대,규모4,서울,2021.07,100.1077002,2021
단독주택,규모1,서울,2021.07,100.4290109,2021
단독주택,규모2,서울,2021.07,100.4209618,2021
단독주택,규모3,서울,2021.07,100.3826144,2021
아파트,규모1,서울,2021.08,101.7712714,2021
아파트,규모2,서울,2021.08,102.1485678,2021
아파트,규모3,서울,2021.08,101.6397886,2021
아파트,규모4,서울,2021.08,101.6825301,2021
아파트,규모5,서울,2021.08,101.4636358,2021
아파트,규모6,서울,2021.08,101.3288004,2021
연립다세대,규모1,서울,2021.08,100.6743666,2021
연립다세대,규모2,서울,2021.08,100.6547357,2021
연립다세대,규모3,서울,2021.08,100.6327402,2021
연립다세대,규모4,서울,2021.08,100.3376216,2021
단독주택,규모1,서울,2021.08,100.8643115,2021
단독주택,규모2,서울,2021.08,100.8345141,2021
단독주택,규모3,서울,2021.08,100.9688474,2021
아파트,규모1,서울,2021.09,102.6856408,2021
아파트,규모2,서울,2021.09,103.1977123,2021
아파트,규모3,서울,2021.09,102.5371309,2021
아파트,규모4,서울,2021.09,102.6276358,2021
아파트,규모5,서울,2021.09,102.1450241,2021
아파트,규모6,서울,2021.09,102.298693,2021
연립다세대,규모1,서울,2021.09,101.0960996,2021
연립다세대,규모2,서울,2021.09,101.0921588,2021
연립다세대,규모3,서울,2021.09,101.1090136,2021
연립다세대,규모4,서울,2021.09,100.760433,2021
단독주택,규모1,서울,2021.09,101.2900294,2021
단독주택,규모2,서울,2021.09,101.2403436,2021
단독주택,규모3,서울,2021.09,101.5270011,2021
아파트,규모1,서울,2021.10,103.6291777,2021
아파트,규모2,서울,2021.10,104.1704377,2021
아파트,규모3,서울,2021.10,103.3831347,2021
아파트,규모4,서울,2021.10,103.2406188,2021
아파트,규모5,서울,2021.10,102.8580929,2021
아파트,규모6,서울,2021.10,102.9657531,2021
연립다세대,규모1,서울,2021.10,101.6235762,2021
연립다세대,규모2,서울,2021.10,101.7066902,2021
연립다세대,규모3,서울,2021.10,101.6490287,2021
연립다세대,규모4,서울,2021.10,101.2947051,2021
단독주택,규모1,서울,2021.10,101.713425,2021
단독주택,규모2,서울,2021.10,101.6042804,2021
단독주택,규모3,서울,2021.10,101.952574,2021
아파트,규모1,서울,2021.11,104.3351953,2021
아파트,규모2,서울,2021.11,104.7899055,2021
아파트,규모3,서울,2021.11,104.0179183,2021
아파트,규모4,서울,2021.11,103.891569,2021
아파트,규모5,서울,2021.11,103.3814029,2021
아파트,규모6,서울,2021.11,103.6080301,2021
연립다세대,규모1,서울,2021.11,102.0806786,2021
연립다세대,규모2,서울,2021.11,102.1481794,2021
연립다세대,규모3,서울,2021.11,102.2741722,2021
연립다세대,규모4,서울,2021.11,101.8322402,2021
단독주택,규모1,서울,2021.11,102.0835906,2021
단독주택,규모2,서울,2021.11,101.9196576,2021
단독주택,규모3,서울,2021.11,102.4141386,2021
아파트,규모1,서울,2021.12,104.5554419,2021
아파트,규모2,서울,2021.12,105.0603144,2021
아파트,규모3,서울,2021.12,104.2495954,2021
아파트,규모4,서울,2021.12,104.0357649,2021
아파트,규모5,서울,2021.12,103.7232296,2021
아파트,규모6,서울,2021.12,103.8845503,2021
연립다세대,규모1,서울,2021.12,102.3019566,2021
연립다세대,규모2,서울,2021.12,102.4972501,2021
연립다세대,규모3,서울,2021.12,102.4793558,2021
연립다세대,규모4,서울,2021.12,102.0605463,2021
단독주택,규모1,서울,2021.12,102.4748127,2021
단독주택,규모2,서울,2021.12,102.2239437,2021
단독주택,규모3,서울,2021.12,102.6894848,2021
아파트,규모1,서울,2022.01,104.4264163,2022
아파트,규모2,서울,2022.01,105.0067672,2022
아파트,규모3,서울,2022.01,104.2836384,2022
아파트,규모4,서울,2022.01,104.2116447,2022
아파트,규모5,서울,2022.01,103.7431315,2022
아파트,규모6,서울,2022.01,103.9083097,2022
연립다세대,규모1,서울,2022.01,102.298755,2022
연립다세대,규모2,서울,2022.01,102.5470445,2022
연립다세대,규모3,서울,2022.01,102.4682311,2022
연립다세대,규모4,서울,2022.01,102.097171,2022
단독주택,규모1,서울,2022.01,102.66085,2022
단독주택,규모2,서울,2022.01,102.4255227,2022
단독주택,규모3,서울,2022.01,103.0258611,2022
아파트,규모1,서울,2022.02,104.2300064,2022
아파트,규모2,서울,2022.02,104.9045712,2022
아파트,규모3,서울,2022.02,104.2076695,2022
아파트,규모4,서울,2022.02,104.1917322,2022
아파트,규모5,서울,2022.02,103.6782328,2022
아파트,규모6,서울,2022.02,103.8381393,2022
연립다세대,규모1,서울,2022.02,102.265394,2022
연립다세대,규모2,서울,2022.02,102.4081077,2022
연립다세대,규모3,서울,2022.02,102.5264735,2022
연립다세대,규모4,서울,2022.02,101.9383185,2022
단독주택,규모1,서울,2022.02,102.9557317,2022
단독주택,규모2,서울,2022.02,102.6699426,2022
단독주택,규모3,서울,2022.02,103.3371186,2022
아파트,규모1,서울,2022.03,104.136134,2022
아파트,규모2,서울,2022.03,104.7570711,2022
아파트,규모3,서울,2022.03,104.1393062,2022
아파트,규모4,서울,2022.03,104.225703,2022
아파트,규모5,서울,2022.03,103.6688831,2022
아파트,규모6,서울,2022.03,103.8512405,2022
연립다세대,규모1,서울,2022.03,102.24283,2022
연립다세대,규모2,서울,2022.03,102.4518963,2022
연립다세대,규모3,서울,2022.03,102.4217359,2022
연립다세대,규모4,서울,2022.03,101.8741592,2022
단독주택,규모1,서울,2022.03,103.313492,2022
단독주택,규모2,서울,2022.03,102.9858802,2022
단독주택,규모3,서울,2022.03,103.5999552,2022
아파트,규모1,서울,2022.04,104.1364634,2022
아파트,규모2,서울,2022.04,104.7093619,2022
아파트,규모3,서울,2022.04,104.1100448,2022
아파트,규모4,서울,2022.04,104.2812991,2022
아파트,규모5,서울,2022.04,103.7143525,2022
아파트,규모6,서울,2022.04,103.9875971,2022
연립다세대,규모1,서울,2022.04,102.2440448,2022
연립다세대,규모2,서울,2022.04,102.5139496,2022
연립다세대,규모3,서울,2022.04,102.4012834,2022
연립다세대,규모4,서울,2022.04,101.881993,2022
단독주택,규모1,서울,2022.04,103.7130336,2022
단독주택,규모2,서울,2022.04,103.3292861,2022
단독주택,규모3,서울,2022.04,104.0593367,2022
아파트,규모1,서울,2022.05,103.8319019,2022
아파트,규모2,서울,2022.05,104.705808,2022
아파트,규모3,서울,2022.05,104.0895125,2022
아파트,규모4,서울,2022.05,104.3487581,2022
아파트,규모5,서울,2022.05,103.7379725,2022
아파트,규모6,서울,2022.05,104.1455111,2022
연립다세대,규모1,서울,2022.05,102.1843853,2022
연립다세대,규모2,서울,2022.05,102.6632034,2022
연립다세대,규모3,서울,2022.05,102.3848352,2022
연립다세대,규모4,서울,2022.05,101.8704809,2022
단독주택,규모1,서울,2022.05,104.1347691,2022
단독주택,규모2,서울,2022.05,103.6660912,2022
단독주택,규모3,서울,2022.05,104.3967403,2022
아파트,규모1,서울,2022.06,103.635446,2022
아파트,규모2,서울,2022.06,104.5772266,2022
아파트,규모3,서울,2022.06,104.0093085,2022
아파트,규모4,서울,2022.06,104.303659,2022
아파트,규모5,서울,2022.06,103.7417326,2022
아파트,규모6,서울,2022.06,104.141648,2022
연립다세대,규모1,서울,2022.06,102.2008809,2022
연립다세대,규모2,서울,2022.06,102.6447664,2022
연립다세대,규모3,서울,2022.06,102.2967325,2022
연립다세대,규모4,서울,2022.06,102.0015857,2022
단독주택,규모1,서울,2022.06,104.5479567,2022
단독주택,규모2,서울,2022.06,104.0200007,2022
단독주택,규모3,서울,2022.06,104.6642956,2022
아파트,규모1,서울,2022.07,103.3674937,2022
아파트,규모2,서울,2022.07,104.25487,2022
아파트,규모3,서울,2022.07,103.7581845,2022
아파트,규모4,서울,2022.07,104.2018998,2022
아파트,규모5,서울,2022.07,103.6233652,2022
아파트,규모6,서울,2022.07,104.1302491,2022
연립다세대,규모1,서울,2022.07,102.1660064,2022
연립다세대,규모2,서울,2022.07,102.6516184,2022
연립다세대,규모3,서울,2022.07,102.3071332,2022
연립다세대,규모4,서울,2022.07,102.034697,2022
단독주택,규모1,서울,2022.07,104.9723951,2022
단독주택,규모2,서울,2022.07,104.3433949,2022
단독주택,규모3,서울,2022.07,105.0285256,2022
아파트,규모1,서울,2022.08,102.8556458,2022
아파트,규모2,서울,2022.08,103.6108629,2022
아파트,규모3,서울,2022.08,103.269759,2022
아파트,규모4,서울,2022.08,103.8292303,2022
아파트,규모5,서울,2022.08,103.3442511,2022
아파트,규모6,서울,2022.08,104.1445648,2022
연립다세대,규모1,서울,2022.08,101.9854569,2022
연립다세대,규모2,서울,2022.08,102.6560438,2022
연립다세대,규모3,서울,2022.08,102.3180916,2022
연립다세대,규모4,서울,2022.08,102.0574643,2022
단독주택,규모1,서울,2022.08,105.3826458,2022
단독주택,규모2,서울,2022.08,104.6268964,2022
단독주택,규모3,서울,2022.08,105.3980395,2022
아파트,규모1,서울,2022.09,101.9682768,2022
아파트,규모2,서울,2022.09,102.6161278,2022
아파트,규모3,서울,2022.09,102.4777372,2022
아파트,규모4,서울,2022.09,103.308095,2022
아파트,규모5,서울,2022.09,102.810004,2022
아파트,규모6,서울,2022.09,103.8359992,2022
연립다세대,규모1,서울,2022.09,101.8219063,2022
연립다세대,규모2,서울,2022.09,102.4522569,2022
연립다세대,규모3,서울,2022.09,102.2981024,2022
연립다세대,규모4,서울,2022.09,101.8930076,2022
단독주택,규모1,서울,2022.09,105.4462848,2022
단독주택,규모2,서울,2022.09,104.6769824,2022
단독주택,규모3,서울,2022.09,105.5143672,2022
아파트,규모1,서울,2022.10,100.7610472,2022
아파트,규모2,서울,2022.10,100.8850918,2022
아파트,규모3,서울,2022.10,101.2298018,2022
아파트,규모4,서울,2022.10,102.430336,2022
아파트,규모5,서울,2022.10,101.9211828,2022
아파트,규모6,서울,2022.10,103.2790531,2022
연립다세대,규모1,서울,2022.10,101.5085404,2022
연립다세대,규모2,서울,2022.10,102.1336729,2022
연립다세대,규모3,서울,2022.10,102.0123058,2022
연립다세대,규모4,서울,2022.10,101.5919755,2022
단독주택,규모1,서울,2022.10,105.3706158,2022
단독주택,규모2,서울,2022.10,104.5972703,2022
단독주택,규모3,서울,2022.10,105.4138742,2022
아파트,규모1,서울,2022.11,98.68549022,2022
아파트,규모2,서울,2022.11,98.29588225,2022
아파트,규모3,서울,2022.11,99.08519727,2022
아파트,규모4,서울,2022.11,100.7395155,2022
아파트,규모5,서울,2022.11,100.4201519,2022
아파트,규모6,서울,2022.11,102.3041989,2022
연립다세대,규모1,서울,2022.11,101.0457464,2022
연립다세대,규모2,서울,2022.11,101.5057868,2022
연립다세대,규모3,서울,2022.11,101.5413698,2022
연립다세대,규모4,서울,2022.11,101.3333865,2022
단독주택,규모1,서울,2022.11,105.1205629,2022
단독주택,규모2,서울,2022.11,104.4168404,2022
단독주택,규모3,서울,2022.11,104.9650876,2022
아파트,규모1,서울,2022.12,96.10377626,2022
아파트,규모2,서울,2022.12,94.70968762,2022
아파트,규모3,서울,2022.12,96.12888508,2022
아파트,규모4,서울,2022.12,98.36674623,2022
아파트,규모5,서울,2022.12,98.01540479,2022
아파트,규모6,서울,2022.12,100.6527154,2022
연립다세대,규모1,서울,2022.12,100.1456036,2022
연립다세대,규모2,서울,2022.12,100.5452064,2022
연립다세대,규모3,서울,2022.12,100.7021309,2022
연립다세대,규모4,서울,2022.12,100.6847411,2022
단독주택,규모1,서울,2022.12,104.8672857,2022
단독주택,규모2,서울,2022.12,104.1766846,2022
단독주택,규모3,서울,2022.12,104.8506,2022
아파트,규모1,서울,2023.01,94.36447471,2023
아파트,규모2,서울,2023.01,92.5177247,2023
아파트,규모3,서울,2023.01,94.41623304,2023
아파트,규모4,서울,2023.01,97.30706634,2023
아파트,규모5,서울,2023.01,96.75133312,2023
아파트,규모6,서울,2023.01,99.81606284,2023
연립다세대,규모1,서울,2023.01,99.5325974,2023
연립다세대,규모2,서울,2023.01,100.0184839,2023
연립다세대,규모3,서울,2023.01,99.9984493,2023
연립다세대,규모4,서울,2023.01,100.2983128,2023
단독주택,규모1,서울,2023.01,104.752174,2023
단독주택,규모2,서울,2023.01,103.9731403,2023
단독주택,규모3,서울,2023.01,104.7218363,2023
아파트,규모1,서울,2023.02,93.59755055,2023
아파트,규모2,서울,2023.02,91.35482863,2023
아파트,규모3,서울,2023.02,93.32037155,2023
아파트,규모4,서울,2023.02,96.34278882,2023
아파트,규모5,서울,2023.02,95.95266173,2023
아파트,규모6,서울,2023.02,99.30606321,2023
연립다세대,규모1,서울,2023.02,98.95247303,2023
연립다세대,규모2,서울,2023.02,99.57670362,2023
연립다세대,규모3,서울,2023.02,99.58494699,2023
연립다세대,규모4,서울,2023.02,100.1248589,2023
단독주택,규모1,서울,2023.02,104.6349475,2023
단독주택,규모2,서울,2023.02,103.8452087,2023
단독주택,규모3,서울,2023.02,104.6207899,2023
아파트,규모1,서울,2023.03,93.00651634,2023
아파트,규모2,서울,2023.03,90.56261499,2023
아파트,규모3,서울,2023.03,92.63390726,2023
아파트,규모4,서울,2023.03,95.96852444,2023
아파트,규모5,서울,2023.03,95.33192033,2023
아파트,규모6,서울,2023.03,99.02246609,2023
연립다세대,규모1,서울,2023.03,98.61960779,2023
연립다세대,규모2,서울,2023.03,99.23925944,2023
연립다세대,규모3,서울,2023.03,99.13671554,2023
연립다세대,규모4,서울,2023.03,99.90733073,2023
단독주택,규모1,서울,2023.03,104.547079,2023
단독주택,규모2,서울,2023.03,103.7703505,2023
단독주택,규모3,서울,2023.03,104.52878,2023
아파트,규모1,서울,2023.04,92.66239558,2023
아파트,규모2,서울,2023.04,90.23137275,2023
아파트,규모3,서울,2023.04,92.20336748,2023
아파트,규모4,서울,2023.04,95.79651552,2023
아파트,규모5,서울,2023.04,95.02679651,2023
아파트,규모6,서울,2023.04,98.85933096,2023
연립다세대,규모1,서울,2023.04,98.29105491,2023
연립다세대,규모2,서울,2023.04,98.94117055,2023
연립다세대,규모3,서울,2023.04,98.80720747,2023
연립다세대,규모4,서울,2023.04,99.69528288,2023
단독주택,규모1,서울,2023.04,104.4517526,2023
단독주택,규모2,서울,2023.04,103.7105722,2023
단독주택,규모3,서울,2023.04,104.5544708,2023
아파트,규모1,서울,2023.05,92.59785546,2023
아파트,규모2,서울,2023.05,90.17895532,2023
아파트,규모3,서울,2023.05,92.25711269,2023
아파트,규모4,서울,2023.05,95.7191385,2023
아파트,규모5,서울,2023.05,95.05962575,2023
아파트,규모6,서울,2023.05,98.97961238,2023
연립다세대,규모1,서울,2023.05,97.95030748,2023
연립다세대,규모2,서울,2023.05,98.59862135,2023
연립다세대,규모3,서울,2023.05,98.50743025,2023
연립다세대,규모4,서울,2023.05,99.37812114,2023
단독주택,규모1,서울,2023.05,104.392711,2023
단독주택,규모2,서울,2023.05,103.6719978,2023
단독주택,규모3,서울,2023.05,104.6394583,2023
아파트,규모1,서울,2023.06,92.51697742,2023
아파트,규모2,서울,2023.06,90.22907016,2023
아파트,규모3,서울,2023.06,92.51070768,2023
아파트,규모4,서울,2023.06,95.97409229,2023
아파트,규모5,서울,2023.06,95.10146894,2023
아파트,규모6,서울,2023.06,99.27614131,2023
연립다세대,규모1,서울,2023.06,97.89029187,2023
연립다세대,규모2,서울,2023.06,98.45357803,2023
연립다세대,규모3,서울,2023.06,98.30936513,2023
연립다세대,규모4,서울,2023.06,99.288807,2023
단독주택,규모1,서울,2023.06,104.3935608,2023
단독주택,규모2,서울,2023.06,103.6624298,2023
단독주택,규모3,서울,2023.06,104.7723535,2023
아파트,규모1,서울,2023.07,92.55785584,2023
아파트,규모2,서울,2023.07,90.45310599,2023
아파트,규모3,서울,2023.07,92.80727785,2023
아파트,규모4,서울,2023.07,96.29583804,2023
아파트,규모5,서울,2023.07,95.29490303,2023
아파트,규모6,서울,2023.07,99.57774637,2023
연립다세대,규모1,서울,2023.07,97.85270518,2023
연립다세대,규모2,서울,2023.07,98.42019389,2023
연립다세대,규모3,서울,2023.07,98.23422077,2023
연립다세대,규모4,서울,2023.07,99.16707434,2023
단독주택,규모1,서울,2023.07,104.4360403,2023
단독주택,규모2,서울,2023.07,103.6924147,2023
단독주택,규모3,서울,2023.07,104.8812443,2023
아파트,규모1,서울,2023.08,92.66934821,2023
아파트,규모2,서울,2023.08,90.9605987,2023
아파트,규모3,서울,2023.08,93.30278958,2023
아파트,규모4,서울,2023.08,96.66649459,2023
아파트,규모5,서울,2023.08,95.67403142,2023
아파트,규모6,서울,2023.08,99.97184044,2023
연립다세대,규모1,서울,2023.08,97.8482859,2023
연립다세대,규모2,서울,2023.08,98.39083776,2023
연립다세대,규모3,서울,2023.08,98.34102968,2023
연립다세대,규모4,서울,2023.08,99.14814086,2023
단독주택,규모1,서울,2023.08,104.5339426,2023
단독주택,규모2,서울,2023.08,103.8086233,2023
단독주택,규모3,서울,2023.08,104.9360391,2023
아파트,규모1,서울,2023.09,92.89838498,2023
아파트,규모2,서울,2023.09,91.43534505,2023
아파트,규모3,서울,2023.09,93.83235998,2023
아파트,규모4,서울,2023.09,97.02288587,2023
아파트,규모5,서울,2023.09,96.08138011,2023
아파트,규모6,서울,2023.09,100.3150302,2023
연립다세대,규모1,서울,2023.09,97.91846804,2023
연립다세대,규모2,서울,2023.09,98.43608104,2023
연립다세대,규모3,서울,2023.09,98.38123631,2023
연립다세대,규모4,서울,2023.09,99.15284902,2023
단독주택,규모1,서울,2023.09,104.772156,2023
